"id","name","address","area","borough","postcode","?","another?","latitude","longitude","london borough"
121038,"Breakspear Arms","Breakspear Arms, Breakspear Road South, Ickenham","UB9 6LT",507608,187861,51.579350,-0.448434,Hillingdon
121053,"Brook House Football Club","Brook House Football Club, Kingshill Avenue, Hayes","UB4 8BZ",509672,182660,51.532197,-0.420280,Hillingdon
121056,Broosters,"Hamilton Centre, Brunel University, Kingston Lane, Uxbridge","UB8 3PH",506023,182656,51.532857,-0.472868,Hillingdon
121115,"Captain Morgans","Captain Morgans, 9 Clayton Road, Hayes","UB3 1AX",509684,179592,51.504628,-0.421061,Hillingdon
121116,"Captain Morgans","Captain Morgans Ph, 210 Field End Road, Ruislip","HA5 1RD",511086,187663,51.576896,-0.398325,Hillingdon
121126,"Carpenters Arms","The Carpenters Arms, 1370 Uxbridge Road, Hayes","UB4 8JJ",508519,181989,51.526389,-0.437103,Hillingdon
121129,"Cat & Fiddle","The Rowan Arms, 162 Rowan Road, West Drayton","UB7 7UF",506045,178666,51.496999,-0.473749,Hillingdon
121142,Champers,"184 Field End Road, Ruislip","HA5 1RF",511046,187731,51.577515,-0.398880,Hillingdon
121146,"Charville Social Club","Charville Community Centre, Bury Avenue, Hayes","UB4 8LF",509090,183078,51.536067,-0.428538,Hillingdon
121181,"Coach & Horses","2-4 High Road, Ickenham","UB10 8LJ",508010,186227,51.564586,-0.443137,Hillingdon
121277,"Crown & Treaty","Crown And Treaty House, 90 Oxford Road, Uxbridge","UB8 1LU",505184,184545,51.550002,-0.484395,Hillingdon
121279,"Crown Rivers","(airside) Terminal 5, Wellington Road, London Heathrow Airport","TW6 2GA",505122,176008,51.473280,-0.487831,Hillingdon
121298,"David Lloyd Northwood","The Riverside Club, 18 Ducks Hill Road, Northwood","HA6 2DR",507933,191610,51.612984,-0.442594,Hillingdon
121306,"De Burgh Arms Hotel","De Burgh Arms Hotel, High Street, Yiewsley","UB7 7DQ",506020,180133,51.510181,-0.473684,Hillingdon
121321,"Diageo World Duty Free Bar","Commercial Unit Dcl15, Terminal 5 Departures Level, Wellington Road, London Heathrow Airport","TW6 2GA",505122,176008,51.473280,-0.487831,Hillingdon
121350,"Eastcote Cricket Club","Eastcote Cricket Club, Southill Lane, Eastcote","HA5 2EG",510517,188952,51.588602,-0.406127,Hillingdon
121356,"Eastcote Royal British Legion","British Legion Hall, Southbourne Gardens, Ruislip","HA4 9SQ",510756,187241,51.573168,-0.403218,Hillingdon
121447,"Gardeners Arms","Gardeners Arms Ph, 119 Park Road, Uxbridge","UB8 1NW",506037,184217,51.546885,-0.472196,Hillingdon
121453,"General Elliott","The General Elliott, St John's Road, Uxbridge","UB8 2UR",504749,183531,51.540969,-0.490982,Hillingdon
121456,"Geo Bar","163 Field End Road, Ruislip","HA5 1QL",511036,187842,51.578524,-0.398989,Hillingdon
121457,"George & Dragon","George And Dragon Ph, 176 High Street, Yiewsley","UB7 7BE",506003,180645,51.514794,-0.473759,Hillingdon
121477,"Goals Soccer Centre","Goals Soccer Centre, Springfield Road, Hayes","UB4 0LP",511168,180199,51.509804,-0.399511,Hillingdon
121533,"Harefield Community Accociation","Harefield Community Centre, Priory Avenue, Harefield","UB9 6AP",505142,189167,51.591562,-0.483618,Hillingdon
121534,"Harefield Cricket Club","Harefield Cricket Club, Breakspear Road North, Harefield","UB9 6NE",505506,190451,51.603017,-0.477981,Hillingdon
121535,"Harefield Hospital Bowling Club","The Bowls Pavilion, Hill End Road","UB9 6LD",505255,191163,51.609472,-0.481390,Hillingdon
121544,"Harefield United Football Club","Harefield United Football Club, Breakspear Road North, Harefield","UB9 6NE",505506,190451,51.603017,-0.477981,Hillingdon
121565,"Hayes & Harlington Community Associa","Albert Road, Hayes","UB3 4HR",509458,179299,51.502039,-0.424406,Hillingdon
121566,"Hayes & Harlington Conservative Asso","Hayes Conservative Club, 141 Church Road, Hayes","UB3 2LE",509713,180577,51.513476,-0.420336,Hillingdon
121567,"Hayes Bowls Club","The Pavilion, Central Avenue, Hayes","UB3 2FB",509795,179965,51.507960,-0.419342,Hillingdon
121569,"Hayes Cricket Club (Bar)","Hayes Cricket Club Pavillion, The Green, Wood End, Hayes","UB3 2RJ",509512,181260,51.519654,-0.423017,Hillingdon
121580,"Hayes Rugby Football Club","Kingshill Avenue Rugby Club, Kingshill Avenue, Hayes","UB4 8BZ",509672,182660,51.532197,-0.420280,Hillingdon
121581,"Hayes Working Mens Club","Hayes Working Mens Club And Institute Limited, Pump Lane, Hayes","UB3 3NB",510203,179656,51.505112,-0.413566,Hillingdon
121596,"Hennessys Bar","34-36 Victoria Road, Ruislip","HA4 0AG",510087,187146,51.572445,-0.412897,Hillingdon
121609,"Hillingdon Abbots RFC","Sports Ground Pavilion, Gainsborough Road, Hayes","UB4 8PS",508622,183282,51.537998,-0.435220,Hillingdon
121611,"Hillingdon Athletic Club","Hillingdon Athletics Club, 206 Bury Street, Ruislip","HA4 7TJ",508629,188532,51.585194,-0.433498,Hillingdon
121612,"Hillingdon Canal Club","Hillingdon Canal Club, Waterloo Road, Uxbridge","UB8 2QX",505010,183689,51.542340,-0.487173,Hillingdon
121616,"Hillingdon Golf Club","Hillingdon Golf Club, 18 Dorset Way, Uxbridge","UB10 0JR",506809,183199,51.537599,-0.461375,Hillingdon
121622,"Hillingdon Manor Cricket Club","Coney Green, Uxbridge Road","UB10 0PN",507059,182884,51.534720,-0.457868,Hillingdon
121636,"Hole 19 Ltd","Uxbridge Golf Course, The Drive, Ickenham","UB10 8AQ",506211,186566,51.567975,-0.468979,Hillingdon
121646,"Home and Bar Restaurant","The Fox And Geese, 16 High Road, Ickenham","UB10 8LJ",508010,186227,51.564586,-0.443137,Hillingdon
121654,"Hop and Vine","18 High Street, Ruislip","HA4 7AN",509134,187510,51.575902,-0.426530,Hillingdon
121668,"Huxleys Bar","Departures Level 2 (airside), Terminal 5, Wellington Road, London Heathrow Airport","TW6 2GA",505122,176008,51.473280,-0.487831,Hillingdon
121680,"Ickenham Cricket Club","Ickenham Cricket Club Pavilion, Oak Avenue, Ickenham","UB10 8UT",507740,186837,51.570120,-0.446843,Hillingdon
121696,"Inhibitions Night Club","The Woolpack Ph, Dawley Road, Hayes","UB3 1EJ",508873,180079,51.509171,-0.432590,Hillingdon
121707,"Ivy Leaf Club","Ivy Leaf Club, Wimpole Road, West Drayton","UB7 7RJ",505814,180295,51.511684,-0.476588,Hillingdon
121708,"Ivy Leaf Memorial Club","Ivy Leaf Club, 8 Wellington Road, Uxbridge","UB8 2AP",505323,183844,51.543666,-0.482601,Hillingdon
121712,"J J Moons","J J Moons, 12 Victoria Road, Ruislip","HA4 0AA",510038,187255,51.573435,-0.413584,Hillingdon
121771,"King William","King William Iv Ph, 392 Sipson Road, Sipson","UB7 0HT",507189,177905,51.489953,-0.457506,Hillingdon
121773,"Kings Arms","The Kings Arms, 6 Park Lane, Harefield","UB9 6BJ",505113,190614,51.604564,-0.483604,Hillingdon
121774,"Kings Arms","The Kings Arms, 593 Bath Road, Longford","UB7 0EG",504829,176690,51.479473,-0.491845,Hillingdon
121853,Loco's,"Hamilton Centre, Brunel University, Kingston Lane, Uxbridge","UB8 3PH",506023,182656,51.532857,-0.472868,Hillingdon
121868,"London's Pride (airside)","Commercial Unit D13, Terminal 2 The Queen's Terminal Departures Level, Inner Ring East, London Heathrow Airport","TW6 1EW",507777,175670,51.469743,-0.449722,Hillingdon
121903,"Manor Bar","St Georges Tavern, 68 Victoria Road, Ruislip","HA4 0AH",510118,187066,51.571720,-0.412475,Hillingdon
121920,"Masala and Coal @ The Bell Inn","The Bell Inn, 298 West End Road, Ruislip","HA4 6LS",510035,186051,51.562614,-0.413989,Hillingdon
121940,"Mecca Bingo","466-468 Uxbridge Road, Hayes","UB4 0SD",510509,181140,51.518381,-0.408694,Hillingdon
121962,"Millers Tap","219-221 High Street, Uxbridge","UB8 1LB",505733,184008,51.545073,-0.476641,Hillingdon
121970,"Misty Moon","The Misty Moon Ph, 27 Green Lane, Northwood","HA6 2PX",509087,191538,51.612114,-0.425957,Hillingdon
122002,"Navnat Vanik Association","Printing House Lane, Hayes","UB3 1AR",509366,180052,51.508833,-0.425498,Hillingdon
122033,"Northwood Central Club","Northwood Central Club, Hallowell Road, Northwood","HA6 1DN",509314,191414,51.610947,-0.422719,Hillingdon
122036,"Northwood Cricket Club","Cricket Ground, Rickmansworth Road","HA6 2NP",508120,191765,51.614341,-0.439861,Hillingdon
122039,"Northwood Football Club","5 Chestnut Avenue, Northwood","HA6 1HR",509622,190534,51.602978,-0.418547,Hillingdon
122048,"Northwood Town Cricket Club","Chestnut Avenue, Northwood","HA6 1HR",509622,190534,51.602978,-0.418547,Hillingdon
122189,"Prince of Wales","T4 (airside) Departures, Heathrow Airport","TW6 3XA",507938,174566,51.459790,-0.447742,Hillingdon
122191,"Prince of Wales Sahara City","Prince Of Wales Ph, 1 Harlington Road, Uxbridge","UB8 3HX",507192,182735,51.533347,-0.455997,Hillingdon
122193,"Pub Punjabi","Bootlaces, 10-11 Broadway Parade, Coldharbour Lane, Hayes","UB3 3HE",510179,180248,51.510429,-0.413723,Hillingdon
122204,"Queens Head","Queens Head Ph, 54 Windsor Street, Uxbridge","UB8 1AB",505458,184041,51.545421,-0.480595,Hillingdon
122233,"Relaxation & Leisure Ltd","422 Bath Road, Longford","UB7 0EB",505385,177036,51.482471,-0.483725,Hillingdon
122251,"RNA Uxbridge","Club House, 388b Long Lane, Uxbridge","UB10 9PG",507659,184741,51.551297,-0.448653,Hillingdon
122268,"Royal Naval Association","Rear Of 388, Long Lane","UB10 9PG",507679,184723,51.551132,-0.448371,Hillingdon
122280,"Ruislip Royal British Legion","Park House, 32 High Street, Ruislip","HA4 7AN",509134,187510,51.575902,-0.426530,Hillingdon
122281,"Ruislip Rugby Football Club","Ruislip Rugby Football Club, West End Road, Ruislip","HA4 6DR",509369,186780,51.569295,-0.423367,Hillingdon
122302,Sahibs,"22 The Broadway, Joel Street, Northwood","HA6 1PF",510239,190471,51.602291,-0.409662,Hillingdon
122369,"Six Bells","Six Bells, Station Road, West Drayton","UB7 7ND",506304,179702,51.506271,-0.469707,Hillingdon
122370,"Six Bells","Six Bells, Ducks Hill Road, Northwood","HA4 7TP",508381,189010,51.589527,-0.436915,Hillingdon
122381,"Soldiers Return","The Soldiers Return, 65 High Road, Ickenham","UB10 8LG",508123,186600,51.567917,-0.441393,Hillingdon
122480,"Swallow Inn","The Swallow Ph, Long Lane, Hillingdon","UB10 9NR",507545,184998,51.553627,-0.450218,Hillingdon
122533,"The Adam & Eve PH","The Adam And Eve Public House, 830 Uxbridge Road, Hayes","UB4 0RR",509888,181485,51.521603,-0.417530,Hillingdon
122537,"The Beldam","Eastern Gateway Building, Brunel University, Kingston Lane, Uxbridge","UB8 3PH",506023,182656,51.532857,-0.472868,Hillingdon
122538,"The Black Bull","Black Bull, Victoria Road, Ruislip","HA4 0EF",510933,185941,51.561449,-0.401075,Hillingdon
122539,"The Black Horse","The Black Horse Ph, Black Horse Parade, High Road, Eastcote","HA5 2EN",510516,188515,51.584666,-0.406293,Hillingdon
122542,"The Brookhouse","Kingshill Avenue, Hayes","UB4 8BZ",509658,182655,51.532164,-0.420483,Hillingdon
122549,"The Case is Altered P.H","The Case Is Altered, Southill Lane, Eastcote","HA5 2EQ",510587,189065,51.589595,-0.405081,Hillingdon
122553,"The Clubhouse","Club House, Middlesex Stadium, Breakspear Road, Ruislip","HA4 7SB",508180,188707,51.586853,-0.439922,Hillingdon
122556,"The Crown","The Crown, High Street, Harmondsworth","UB7 0AJ",505772,177741,51.488736,-0.477972,Hillingdon
122557,"The Crown","The Crown Ph, High Street, Cowley","UB8 2NL",505385,182439,51.531026,-0.482127,Hillingdon
122558,"The Crown P H","The Crown, Colham Green Road, Uxbridge","UB8 3QH",507154,181561,51.522812,-0.456915,Hillingdon
122562,"The Dolphin","The Dolphin, Rockingham Road, Uxbridge","UB8 2UB",504956,183890,51.544157,-0.487877,Hillingdon
122563,"The Emerald Rooms - Bar","Gaelic Athletic Association, West End Road, Ruislip","HA4 6QX",511060,184615,51.549497,-0.399662,Hillingdon
122564,"The Emerald Rooms (Function Rooms)","Gaelic Athletic Association, West End Road, Ruislip","HA4 6QX",511060,184615,51.549497,-0.399662,Hillingdon
122566,"The Fairway","Ruislip Golf Centre, Ickenham Road, Ruislip","HA4 7DQ",508695,187073,51.572059,-0.432997,Hillingdon
122568,"The Fig Tree","The Fig Tree Ph, 49 Windsor Street, Uxbridge","UB8 1AB",505458,184041,51.545421,-0.480595,Hillingdon
122571,"The Five Bells","The Five Bells, High Street, Harmondsworth","UB7 0AQ",505752,177790,51.489180,-0.478231,Hillingdon
122572,"The Flying Chariot (landside departures)","Commercial Unit C4, Terminal 2 The Queen's Terminal Check-In Level, Inner Ring East, London Heathrow Airport","TW6 1EW",507777,175670,51.469743,-0.449721,Hillingdon
122573,"The Gate P H","The Gate, Rickmansworth Road, Northwood","HA6 2RH",508305,191750,51.614170,-0.437180,Hillingdon
122574,"The George Ale & Coffee House","Departures Level, Terminal 5, Wellington Road, London Heathrow Airport","TW6 2GA",505122,176008,51.473280,-0.487831,Hillingdon
122578,"The Good Yarn","The Good Yarn Ph, 132 High Street, Uxbridge","UB8 1JX",505456,184300,51.547749,-0.480547,Hillingdon
122581,"The Great Western","The Great Western, Dawley Road, Hayes","UB3 1NF",509041,178761,51.497293,-0.430578,Hillingdon
122584,"The Harefield","The Harefield, 41 High Street, Harefield","UB9 6BY",505147,190332,51.602023,-0.483198,Hillingdon
122591,"The Hut PH","The Hut Ph, 2 Old Orchard Close, Uxbridge","UB8 3LH",507447,181315,51.520535,-0.452755,Hillingdon
122596,"The Laurels","153 High Street, Ruislip","HA4 8JY",509419,187161,51.572710,-0.422527,Hillingdon
122599,"The Locker Room","29 The Broadway, Joel Street, Northwood","HA6 1NU",510281,190437,51.601977,-0.409066,Hillingdon
122601,"The Malt Shovel Ph","Malt Shovel, 69 Iver Lane, Uxbridge","UB8 2JE",505150,182225,51.529146,-0.485577,Hillingdon
122605,"The Metropolitan","Metropolitan Tavern, 8-9 Windsor Street, Uxbridge","UB8 1AB",505458,184041,51.545421,-0.480595,Hillingdon
122606,"The Middlesex Arms","The Middlesex Arms, Long Drive, Ruislip","HA4 0HG",511227,185522,51.557616,-0.396968,Hillingdon
122607,"The Music Box (Catering)","The Music Box, Bourne Avenue, Hayes","UB3 1QT",508370,179381,51.502995,-0.440046,Hillingdon
122608,"The Music Box (Pub)","The Music Box, Bourne Avenue, Hayes","UB3 1QT",508370,179381,51.502995,-0.440046,Hillingdon
122612,"The Old Crown","The Old Crown, 81 Station Road, Hayes","UB3 4BG",509818,179639,51.505025,-0.419116,Hillingdon
122614,"The Olde Northwood P H","The Olde Northwood Ph, 142 Pinner Road, Northwood","HA6 1BP",509729,190743,51.604835,-0.416938,Hillingdon
122618,"The Pheasant PH","The Pheasant Ph, 98 West End Lane, Hayes","UB3 5LX",508452,177404,51.485200,-0.439476,Hillingdon
122620,"The Pipemakers Arms","Pipemakers Arms, 58 St John's Road, Uxbridge","UB8 2UR",504749,183531,51.540970,-0.490982,Hillingdon
122621,"The Plough","The Plough Ph, 239 Sipson Road, Sipson","UB7 0HW",507156,178299,51.493492,-0.457862,Hillingdon
122627,"The Royal British Legion","The Royal British Legion, Uxbridge Road, Uxbridge","UB10 0LQ",507508,182674,51.532739,-0.451461,Hillingdon
122634,"The Three Magpies","The Three Magpies, Bath Road, Heathrow","TW6 2AU",507672,176929,51.481080,-0.450864,Hillingdon
122635,"The Titchenham Inn","The Tichenham Inn, 11 Swakeleys Road, Ickenham","UB10 8DF",507884,186212,51.564476,-0.444959,Hillingdon
122640,"The Vine Inn Ph","The Vine Inn, 121 Hillingdon Hill, Uxbridge","UB10 0JQ",506826,182958,51.535430,-0.461203,Hillingdon
122643,"The White Bear","White Bear Ph, Ickenham Road, Ruislip","HA4 7DF",508818,187052,51.571846,-0.431215,Hillingdon
122648,"The Wishing Well","1250 Uxbridge Road, Hayes","UB4 8JF",508749,181891,51.525473,-0.433818,Hillingdon
122654,"Three Steps","The 3 Steps Ph, High Street, Cowley","UB8 2DX",505368,182309,51.529870,-0.482410,Hillingdon
122655,"Three Tuns","Three Tuns Ph, 24 High Street, Uxbridge","UB8 1JN",505603,184035,51.545340,-0.478507,Hillingdon
122687,"Uxbridge And District Conservative C","46 Harefield Road, Uxbridge","UB8 1PJ",505514,184739,51.551684,-0.479579,Hillingdon
122691,"Uxbridge Ex-Services Club","12 Cowley Road, Uxbridge","UB8 2LT",505416,183784,51.543119,-0.481278,Hillingdon
122693,"Uxbridge Football Club Hinde Catering","Uxbridge Football Club, Horton Road, West Drayton","UB7 8HX",507070,180387,51.512266,-0.458468,Hillingdon
122697,"Uxbridge Sports Club","Uxbridge Cricket Club, Park Road, Uxbridge","UB8 1NR",506087,184732,51.551514,-0.471334,Hillingdon
122704,"Venue 5","Venue 5, 446 Field End Road, Ruislip","HA4 9PB",511686,186779,51.568833,-0.389950,Hillingdon
122739,"Walnut Tree","The Walnut Tree Public House, 115 Willow Tree Lane, Hayes","UB4 9BL",511508,182050,51.526355,-0.394015,Hillingdon
122746,"Wealdstone FC","Ruislip Manor Sports And Social Club Ltd, Grosvenor Vale, Ruislip","HA4 6JQ",509635,186757,51.569036,-0.419537,Hillingdon
122771,"Wetherspoon Express","Departures Level 1 (airside), Terminal 5a, Wellington Road, London Heathrow Airport","TW6 2GA",505122,176008,51.473280,-0.487831,Hillingdon
122794,Wheatsheaf,"The Wheatsheaf Public House, 286 High Street, Harlington","UB3 5DU",508767,177440,51.485463,-0.434930,Hillingdon
122795,Whelans,"Whelans, 135 High Street, Uxbridge","UB8 1JX",505456,184300,51.547749,-0.480547,Hillingdon
122800,"White Hart","The White Hart, 158 High Street, Harlington","UB3 5DP",508696,177857,51.489225,-0.435824,Hillingdon
122801,"White Horse Inn","White Horse Inn, 530 Bath Road, Longford","UB7 0EE",504903,176840,51.480799,-0.490736,Hillingdon
122837,Woodman,"The Woodman Inn, Breakspear Road, Ruislip","HA4 7SE",508168,188653,51.586361,-0.440112,Hillingdon
122839,Woolpack,"The Woolpack Ph, Dawley Road, Hayes","UB3 1EJ",508873,180079,51.509171,-0.432590,Hillingdon
122861,"Ye Olde Crowne","Ye Olde Crowne, 1090 Uxbridge Road, Hayes","UB4 0RJ",509633,181614,51.522812,-0.421167,Hillingdon
122862,"Yeading Community Centre","Yeading Community Centre, 2 Ditchfield Road, Hayes","UB4 9BH",512230,182078,51.526473,-0.383603,Hillingdon
122930,"African Queen","The African Queen, 315-317 Wellington Road South, Hounslow","TW4 5HL",512939,174833,51.461208,-0.375714,Hounslow
123037,"Bedfont Football & Social Club","The Orchard, Hatton Road, Feltham","TW14 9PR",508922,174404,51.458138,-0.433634,Hounslow
123076,"Black Dog Beer House","Albany Arms, 17 Albany Road, Brentford","TW8 0NF",518008,177652,51.485518,-0.301844,Hounslow
123107,"Brentford Football Club","Griffin Park, Braemar Road, Brentford","TW8 0NT",517954,177897,51.487734,-0.302532,Hounslow
123213,"Chiswick Boathouse","Chiswick Boathouse, Dukes Meadow, Great Chertsey Road, Chiswick","W4 2SH",520720,176363,51.473361,-0.263227,Hounslow
123214,"Chiswick Catholic Centre","The Catholic Centre, 2 Dukes Avenue, Chiswick","W4 2AE",520861,178425,51.491860,-0.260498,Hounslow
123217,"Chiswick Cricket Club","12 Riverside Drive, Chiswick","W4 2SH",521197,176398,51.473572,-0.256349,Hounslow
123220,"Chiswick Memorial Club Association","Chiswick Memorial Club, Bourne Place, Chiswick","W4 2EL",520892,178443,51.492020,-0.260039,Hounslow
123222,"Chiswick Old Fire Station","All Bar One, 197-199 Chiswick High Road, Chiswick","W4 2DR",521095,178473,51.492237,-0.257113,Hounslow
123224,"Chiswick Rugby Football Club","Chiswick Rfu Ltd The Club House, Riverside Drive, Chiswick","W4 2SH",521197,176398,51.473572,-0.256349,Hounslow
123225,"Chiswick Tennis Club Ltd","Riverside Lawn Tennis Club, Burlington Lane, Chiswick","W4 3EU",520620,177222,51.481102,-0.264378,Hounslow
123232,"Cinnamon Lounge","181 Twickenham Road, Isleworth","TW7 6AB",516189,176134,51.472247,-0.328516,Hounslow
123234,"City Barge","Flat, The City Barge, 27 Strand-On-The-Green, Chiswick","W4 3PH",519591,177635,51.485031,-0.279050,Hounslow
123244,"Club K","236a High Street, Hounslow","TW3 1HB",513632,175644,51.468363,-0.365483,Hounslow
123258,Connolly's,"Connollys Bar, 450 Chiswick High Road, Chiswick","W4 5TT",520317,178540,51.493011,-0.268291,Hounslow
123291,"Crown and Anchor","The Crown And Anchor, 374 Chiswick High Road, Chiswick","W4 4HH",520361,178496,51.492607,-0.267680,Hounslow
123312,"David Lloyd Club","David Lloyd Leisure Plc, 10 Southall Lane, Southall","TW5 9PE",511144,178386,51.493511,-0.400413,Hounslow
123351,"Duke of Wellington","Duke Of Wellington, 331 Hatton Road, Feltham","TW14 9QS",509349,174882,51.462359,-0.427352,Hounslow
123352,"Dukes Meadow Golf and Tennis Club","1 Great Chertsey Road, Chiswick","W4 2RX",521144,177223,51.480999,-0.256835,Hounslow
123357,"Eddies Social Club","Eddies Social Club, Hounslow Road, Hanworth","TW13 6PX",511921,172260,51.438290,-0.391158,Hounslow
123393,"Express Tavern","The Express Tavern, 56 Kew Bridge Road, Brentford","TW8 0EW",518963,178074,51.489112,-0.287936,Hounslow
123409,"Feltham and Whitton Lions Club","93 Heath Road, Hounslow","TW3 2NP",514409,175212,51.464324,-0.354438,Hounslow
123412,"Feltham Constitutional Club","Feltham Constitutional Club, 30 Hanworth Road, Feltham","TW13 5AB",510948,173180,51.446750,-0.404873,Hounslow
123461,"General Roy","2 Poplar Way, Feltham","TW13 7AB",510350,172498,51.440734,-0.413677,Hounslow
123465,"George and Devonshire","The George And Devonshire, 8 Burlington Lane, Chiswick","W4 2QE",521458,177827,51.486362,-0.252105,Hounslow
123472,"Gio's Bar","113 High Street, Hounslow","TW3 1QT",514143,175787,51.469547,-0.358082,Hounslow
123477,"Goals Soccer Centre","Goals Soccer Centre, Syon Lane, Isleworth","TW7 5PT",515588,177946,51.488659,-0.336567,Hounslow
123498,"Grasshoppers R.F.Sports & Social Club","1 Macfarlane Lane, Isleworth","TW7 5PN",515604,177747,51.486866,-0.336407,Hounslow
123533,"Gunnersbury Sports and Social Club","Club, Gunnersbury Sports And Social Ground, Park Place, Acton","W3 8JY",519421,178949,51.496880,-0.281052,Hounslow
123534,"Gunnersbury Triangle Sports & Social Club","The Pavilion, The Ridgeway, Acton","W3 8LN",519329,179405,51.500996,-0.282231,Hounslow
123545,"Hanworth Royal Naval Association Club","Royal Naval Association Club, Park Road, Hanworth","TW13 6PP",511805,171961,51.435616,-0.392926,Hounslow
123610,"Hounslow Indoor Bowls Club","50 Sutton Lane, Hounslow","TW3 3BD",512708,176180,51.473368,-0.378597,Hounslow
123620,"Hounslow Sports & Social Club","60 Grove Road, Hounslow","TW3 3FX",513724,175474,51.466817,-0.364213,Hounslow
123627,"Hussar Bar & Restaurant","The Hussar, 495-497 Staines Road, Hounslow","TW4 5AR",512083,175029,51.463144,-0.387970,Hounslow
123645,"Indian Gymkhana Club","Indian Gymkhana Club Ltd, Thornbury Avenue, Isleworth","TW7 4NQ",514781,177044,51.480717,-0.348492,Hounslow
123653,"Inverness Lodge Social Club Ltd","9 Boston Manor Road, Brentford","TW8 8DW",517548,177781,51.486774,-0.308424,Hounslow
123664,"Isleworth Working Mens Club","109 St Johns Road, Isleworth","TW7 6PN",516140,175938,51.470497,-0.329288,Hounslow
123665,"Isleworthians Association","Old Isleworthians Association, Wood Lane, Isleworth","TW7 5ED",515787,176754,51.477898,-0.334098,Hounslow
123718,"Keg & Cask Pub","286 Bath Road, Hounslow","TW4 7DN",512193,176088,51.472638,-0.386037,Hounslow
123749,"KTM ROX","49 High Street, Feltham","TW13 4AB",510533,172843,51.443803,-0.410941,Hounslow
123764,Lamplighter,"66 Staines Road, Hounslow","TW3 3LF",513416,175502,51.467134,-0.368635,Hounslow
123809,"London Apprentice","The London Apprentice, 62 Church Street, Isleworth","TW7 6BG",516724,176021,51.471122,-0.320852,Hounslow
123847,"Manzil Lounge","45 Bell Road, Hounslow","TW3 3NX",513684,175403,51.466187,-0.364805,Hounslow
123850,"Mario's Catering @ The Swan Inn","Swan Inn, Swan Street, Isleworth","TW7 6XA",516497,175766,51.468876,-0.324203,Hounslow
123863,"Masonian Bowling club","Masonian Bowls Club, Riverside Drive, Chiswick","W4 2SH",521197,176398,51.473572,-0.256349,Hounslow
123869,"Mawson Arms","110 Chiswick Lane South, Chiswick","W4 2QA",521616,178010,51.487969,-0.249773,Hounslow
123891,"Milford Arms","The Milford Arms, 574 London Road, Isleworth","TW7 4EY",514987,176253,51.473557,-0.345770,Hounslow
123908,"Moon on the Square","Unit 30, The Centre, High Street, Feltham","TW13 4AU",510582,173133,51.446400,-0.410151,Hounslow
123910,"Moon Under Water","84-86 Staines Road, Hounslow","TW3 3LF",513369,175485,51.466986,-0.369313,Hounslow
123937,"New Inn","The New Inn, 1 New Road, Brentford","TW8 0NX",517973,178059,51.489184,-0.302205,Hounslow
123958,"Northumberland Arms","11 London Road, Brentford","TW8 8JB",517260,177267,51.482212,-0.312733,Hounslow
123977,"Old Station House","The Old Station House, 2 Grove Park Road, Chiswick","W4 3SG",520278,177271,51.481611,-0.269281,Hounslow
123987,"One Over the Ait","One Over The Ait, Kew Bridge Piazza, 8 Kew Bridge Road, Brentford","TW8 0FH",518940,177954,51.488045,-0.288321,Hounslow
123996,"O'Riordan's Tavern","Oriordans Tavern, 3 High Street, Brentford","TW8 0DX",518682,177923,51.487813,-0.292054,Hounslow
124056,"Piano Restaurants","80-82 Chiswick High Road, Chiswick","W4 1SY",521565,178590,51.493186,-0.250295,Hounslow
124074,"Platform 3","69 Whitton Road, Hounslow","TW3 2DG",513809,175051,51.463000,-0.363115,Hounslow
124081,"Pope John Centre","Heston Catholic Club, Eton Avenue, Hounslow","TW5 0HB",512966,177826,51.488110,-0.374373,Hounslow
124100,"Princess Royal","The Princess Royal, 107 Ealing Road, Brentford","TW8 0LF",518051,177925,51.487964,-0.301128,Hounslow
124108,"Pub Grub @ The Lord Clyde","The Lord Clyde, 77 Inwood Road, Hounslow","TW3 1XH",514055,175384,51.465942,-0.359468,Hounslow
124119,"Queens Head","The Queens Head, 123 High Street, Cranford","TW5 9PB",510826,177434,51.485013,-0.405294,Hounslow
124120,"Queens Head Chiswick","12 Sutton Lane North, Chiswick","W4 4LD",520199,178094,51.489030,-0.270149,Hounslow
124166,"Royal Albion Public House","The Royal Albion, 58 Hibernia Road, Hounslow","TW3 3RP",513423,175148,51.463946,-0.368645,Hounslow
124167,"Royal British Legion Club","72 New Road, Bedfont","TW14 8HT",508994,174132,51.455684,-0.432687,Hounslow
124168,"Royal British Legion Club","5-6 North Street, Isleworth","TW7 6BT",516432,175793,51.469126,-0.325131,Hounslow
124169,"Royal British Legion Club Ltd","22 Cross Road, Feltham","TW13 6QW",512151,171767,51.433806,-0.388007,Hounslow
124170,"Royal British Legion Club Ltd","79 New Heston Road, Hounslow","TW5 0LG",512689,177476,51.485020,-0.378459,Hounslow
124172,"Royal Oak","The Royal Oak, 128 Worton Road, Isleworth","TW7 6EP",515360,175542,51.467102,-0.340645,Hounslow
124269,"Sparrow Farm Residents Association @ Sparrow Farm Drive","Central Parade, Feltham","TW14 0DQ",511352,173909,51.453217,-0.398828,Hounslow
124297,"St. Christopher's Social Club","32 High Street, Cranford","TW5 9RG",510407,177205,51.483030,-0.411386,Hounslow
